Source;S_code;S_family;S_category;Target;T_code;T_family;T_category;Type;Id;Weight;Group_01;Group_02;Group_03;Matchings Count
10;SA1;SA;HUB;1;TL0;TL;HUB;Directed;450;1.0;OUTER;HUB-HUB;CLUSTER;1
10;SA1;SA;HUB;11;SA2;SA;HUB;Directed;448;1.0;INTER;HUB-HUB;CLUSTER;1
10;SA1;SA;HUB;13;SA4;SA;HUB;Directed;449;1.0;INTER;HUB-HUB;CLUSTER;1
10;SA1;SA;HUB;118;AP2;AP;HUB;Directed;444;1.0;OUTER;HUB-HUB;CLUSTER;1
10;SA1;SA;HUB;119;AP3;AP;HUB;Directed;445;1.0;OUTER;HUB-HUB;CLUSTER;1
10;SA1;SA;HUB;121;AP5;AP;HUB;Directed;446;1.0;OUTER;HUB-HUB;CLUSTER;1
10;SA1;SA;HUB;122;AP6;AP;HUB;Directed;447;1.0;OUTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;1;TL0;TL;HUB;Directed;556;1.0;OUTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;10;SA1;SA;HUB;Directed;553;1.0;INTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;13;SA4;SA;HUB;Directed;554;1.0;INTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;14;SA5;SA;HUB;Directed;555;1.0;INTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;118;AP2;AP;HUB;Directed;548;1.0;OUTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;119;AP3;AP;HUB;Directed;549;1.0;OUTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;120;AP4;AP;HUB;Directed;550;1.0;OUTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;121;AP5;AP;HUB;Directed;551;1.0;OUTER;HUB-HUB;CLUSTER;1
11;SA2;SA;HUB;122;AP6;AP;HUB;Directed;552;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;1;TL0;TL;HUB;Directed;630;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;13;SA4;SA;HUB;Directed;628;1.0;INTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;14;SA5;SA;HUB;Directed;629;1.0;INTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;117;AP1;AP;HUB;Directed;623;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;118;AP2;AP;HUB;Directed;624;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;119;AP3;AP;HUB;Directed;625;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;121;AP5;AP;HUB;Directed;626;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;122;AP6;AP;HUB;Directed;627;1.0;OUTER;HUB-HUB;CLUSTER;1
12;SA3;SA;HUB;698;PR9;PR;X;Directed;15074;1.0;OUTER;HUB-X;CLUSTER;
13;SA4;SA;HUB;1;TL0;TL;HUB;Directed;706;1.0;OUTER;HUB-HUB;CLUSTER;1
13;SA4;SA;HUB;10;SA1;SA;HUB;Directed;703;1.0;INTER;HUB-HUB;CLUSTER;1
13;SA4;SA;HUB;11;SA2;SA;HUB;Directed;704;1.0;INTER;HUB-HUB;CLUSTER;1
13;SA4;SA;HUB;12;SA3;SA;HUB;Directed;705;1.0;INTER;HUB-HUB;CLUSTER;1
13;SA4;SA;HUB;118;AP2;AP;HUB;Directed;700;1.0;OUTER;HUB-HUB;CLUSTER;1
13;SA4;SA;HUB;119;AP3;AP;HUB;Directed;701;1.0;OUTER;HUB-HUB;CLUSTER;1
13;SA4;SA;HUB;120;AP4;AP;HUB;Directed;702;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;1;TL0;TL;HUB;Directed;715;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;12;SA3;SA;HUB;Directed;713;1.0;INTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;13;SA4;SA;HUB;Directed;714;1.0;INTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;117;AP1;AP;HUB;Directed;707;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;118;AP2;AP;HUB;Directed;708;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;119;AP3;AP;HUB;Directed;709;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;120;AP4;AP;HUB;Directed;710;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;121;AP5;AP;HUB;Directed;711;1.0;OUTER;HUB-HUB;CLUSTER;1
14;SA5;SA;HUB;122;AP6;AP;HUB;Directed;712;1.0;OUTER;HUB-HUB;CLUSTER;1
15;SA6;SA;X;1;TL0;TL;HUB;Directed;725;1.0;OUTER;X-HUB;X;1
15;SA6;SA;X;11;SA2;SA;HUB;Directed;718;1.0;INTER;X-HUB;CLUSTER;1
15;SA6;SA;X;16;SA7;SA;X;Directed;722;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;17;SA8;SA;X;Directed;723;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;18;SA9;SA;X;Directed;724;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;22;SA13;SA;X;Directed;716;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;24;SA15;SA;X;Directed;717;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;39;SA30;SA;X;Directed;719;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;41;SA32;SA;X;Directed;720;1.0;INTER;X-X;CLUSTER;1
15;SA6;SA;X;42;SA33;SA;X;Directed;721;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;1;TL0;TL;HUB;Directed;735;1.0;OUTER;X-HUB;X;1
16;SA7;SA;X;10;SA1;SA;HUB;Directed;726;1.0;INTER;X-HUB;CLUSTER;1
16;SA7;SA;X;11;SA2;SA;HUB;Directed;730;1.0;INTER;X-HUB;CLUSTER;1
16;SA7;SA;X;15;SA6;SA;X;Directed;734;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;19;SA10;SA;X;Directed;727;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;22;SA13;SA;X;Directed;728;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;26;SA17;SA;X;Directed;729;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;39;SA30;SA;X;Directed;731;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;41;SA32;SA;X;Directed;732;1.0;INTER;X-X;CLUSTER;1
16;SA7;SA;X;42;SA33;SA;X;Directed;733;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;1;TL0;TL;HUB;Directed;745;1.0;OUTER;X-HUB;X;1
17;SA8;SA;X;10;SA1;SA;HUB;Directed;736;1.0;INTER;X-HUB;CLUSTER;1
17;SA8;SA;X;11;SA2;SA;HUB;Directed;739;1.0;INTER;X-HUB;CLUSTER;1
17;SA8;SA;X;18;SA9;SA;X;Directed;744;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;21;SA12;SA;X;Directed;14409;1.0;INTER;X-X;CLUSTER;
17;SA8;SA;X;22;SA13;SA;X;Directed;737;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;26;SA17;SA;X;Directed;738;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;32;SA23;SA;X;Directed;740;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;39;SA30;SA;X;Directed;741;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;42;SA33;SA;X;Directed;742;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;43;SA34;SA;X;Directed;743;1.0;INTER;X-X;CLUSTER;1
17;SA8;SA;X;103;RA51;RA;X;Directed;14436;1.0;OUTER;X-X;X;
18;SA9;SA;X;1;TL0;TL;HUB;Directed;753;1.0;OUTER;X-HUB;X;1
18;SA9;SA;X;11;SA2;SA;HUB;Directed;747;1.0;INTER;X-HUB;CLUSTER;1
18;SA9;SA;X;13;SA4;SA;HUB;Directed;752;1.0;INTER;X-HUB;CLUSTER;1
18;SA9;SA;X;26;SA17;SA;X;Directed;746;1.0;INTER;X-X;CLUSTER;1
18;SA9;SA;X;39;SA30;SA;X;Directed;748;1.0;INTER;X-X;CLUSTER;1
18;SA9;SA;X;40;SA31;SA;X;Directed;749;1.0;INTER;X-X;CLUSTER;1
18;SA9;SA;X;42;SA33;SA;X;Directed;750;1.0;INTER;X-X;CLUSTER;1
18;SA9;SA;X;43;SA34;SA;X;Directed;751;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;1;TL0;TL;HUB;Directed;459;1.0;OUTER;X-HUB;X;1
19;SA10;SA;X;10;SA1;SA;HUB;Directed;451;1.0;INTER;X-HUB;CLUSTER;1
19;SA10;SA;X;12;SA3;SA;HUB;Directed;455;1.0;INTER;X-HUB;CLUSTER;1
19;SA10;SA;X;16;SA7;SA;X;Directed;458;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;20;SA11;SA;X;Directed;452;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;21;SA12;SA;X;Directed;453;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;22;SA13;SA;X;Directed;454;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;39;SA30;SA;X;Directed;456;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;44;SA35;SA;X;Directed;457;1.0;INTER;X-X;CLUSTER;1
19;SA10;SA;X;103;RA51;RA;X;Directed;14438;1.0;OUTER;X-X;X;
20;SA11;SA;X;1;TL0;TL;HUB;Directed;466;1.0;OUTER;X-HUB;X;1
20;SA11;SA;X;10;SA1;SA;HUB;Directed;460;1.0;INTER;X-HUB;CLUSTER;1
20;SA11;SA;X;11;SA2;SA;HUB;Directed;463;1.0;INTER;X-HUB;CLUSTER;1
20;SA11;SA;X;19;SA10;SA;X;Directed;461;1.0;INTER;X-X;CLUSTER;1
20;SA11;SA;X;21;SA12;SA;X;Directed;462;1.0;INTER;X-X;CLUSTER;1
20;SA11;SA;X;39;SA30;SA;X;Directed;464;1.0;INTER;X-X;CLUSTER;1
20;SA11;SA;X;42;SA33;SA;X;Directed;465;1.0;INTER;X-X;CLUSTER;1
20;SA11;SA;X;103;RA51;RA;X;Directed;14440;1.0;OUTER;X-X;X;
21;SA12;SA;X;1;TL0;TL;HUB;Directed;474;1.0;OUTER;X-HUB;X;1
21;SA12;SA;X;10;SA1;SA;HUB;Directed;467;1.0;INTER;X-HUB;CLUSTER;1
21;SA12;SA;X;11;SA2;SA;HUB;Directed;470;1.0;INTER;X-HUB;CLUSTER;1
21;SA12;SA;X;19;SA10;SA;X;Directed;468;1.0;INTER;X-X;CLUSTER;1
21;SA12;SA;X;20;SA11;SA;X;Directed;469;1.0;INTER;X-X;CLUSTER;1
21;SA12;SA;X;39;SA30;SA;X;Directed;471;1.0;INTER;X-X;CLUSTER;1
21;SA12;SA;X;42;SA33;SA;X;Directed;472;1.0;INTER;X-X;CLUSTER;1
21;SA12;SA;X;44;SA35;SA;X;Directed;473;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;1;TL0;TL;HUB;Directed;485;1.0;OUTER;X-HUB;X;1
22;SA13;SA;X;11;SA2;SA;HUB;Directed;480;1.0;INTER;X-HUB;CLUSTER;1
22;SA13;SA;X;13;SA4;SA;HUB;Directed;484;1.0;INTER;X-HUB;CLUSTER;1
22;SA13;SA;X;20;SA11;SA;X;Directed;475;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;21;SA12;SA;X;Directed;476;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;23;SA14;SA;X;Directed;477;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;24;SA15;SA;X;Directed;478;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;26;SA17;SA;X;Directed;479;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;39;SA30;SA;X;Directed;481;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;40;SA31;SA;X;Directed;482;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;42;SA33;SA;X;Directed;483;1.0;INTER;X-X;CLUSTER;1
22;SA13;SA;X;98;RA46;RA;X;Directed;14465;1.0;OUTER;X-X;X;
23;SA14;SA;X;1;TL0;TL;HUB;Directed;501;1.0;OUTER;X-HUB;X;1
23;SA14;SA;X;11;SA2;SA;HUB;Directed;487;1.0;INTER;X-HUB;CLUSTER;1
23;SA14;SA;X;12;SA3;SA;HUB;Directed;492;1.0;INTER;X-HUB;CLUSTER;1
23;SA14;SA;X;13;SA4;SA;HUB;Directed;498;1.0;INTER;X-HUB;CLUSTER;1
23;SA14;SA;X;14;SA5;SA;HUB;Directed;499;1.0;INTER;X-HUB;CLUSTER;1
23;SA14;SA;X;18;SA9;SA;X;Directed;500;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;28;SA19;SA;X;Directed;486;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;30;SA21;SA;X;Directed;488;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;33;SA24;SA;X;Directed;489;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;34;SA25;SA;X;Directed;490;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;36;SA27;SA;X;Directed;491;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;39;SA30;SA;X;Directed;493;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;40;SA31;SA;X;Directed;494;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;42;SA33;SA;X;Directed;495;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;43;SA34;SA;X;Directed;496;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;44;SA35;SA;X;Directed;497;1.0;INTER;X-X;CLUSTER;1
23;SA14;SA;X;89;RA37;RA;X;Directed;14550;1.0;OUTER;X-X;X;
24;SA15;SA;X;1;TL0;TL;HUB;Directed;511;1.0;OUTER;X-HUB;X;1
24;SA15;SA;X;10;SA1;SA;HUB;Directed;502;1.0;INTER;X-HUB;CLUSTER;1
24;SA15;SA;X;11;SA2;SA;HUB;Directed;505;1.0;INTER;X-HUB;CLUSTER;1
24;SA15;SA;X;13;SA4;SA;HUB;Directed;508;1.0;INTER;X-HUB;CLUSTER;1
24;SA15;SA;X;15;SA6;SA;X;Directed;509;1.0;INTER;X-X;CLUSTER;1
24;SA15;SA;X;18;SA9;SA;X;Directed;510;1.0;INTER;X-X;CLUSTER;1
24;SA15;SA;X;22;SA13;SA;X;Directed;503;1.0;INTER;X-X;CLUSTER;1
24;SA15;SA;X;26;SA17;SA;X;Directed;504;1.0;INTER;X-X;CLUSTER;1
24;SA15;SA;X;32;SA23;SA;X;Directed;506;1.0;INTER;X-X;CLUSTER;1
24;SA15;SA;X;39;SA30;SA;X;Directed;507;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;1;TL0;TL;HUB;Directed;523;1.0;OUTER;X-HUB;X;1
25;SA16;SA;X;13;SA4;SA;HUB;Directed;519;1.0;INTER;X-HUB;CLUSTER;1
25;SA16;SA;X;14;SA5;SA;HUB;Directed;520;1.0;INTER;X-HUB;CLUSTER;1
25;SA16;SA;X;16;SA7;SA;X;Directed;521;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;18;SA9;SA;X;Directed;522;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;23;SA14;SA;X;Directed;512;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;26;SA17;SA;X;Directed;513;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;30;SA21;SA;X;Directed;514;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;33;SA24;SA;X;Directed;515;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;39;SA30;SA;X;Directed;516;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;41;SA32;SA;X;Directed;517;1.0;INTER;X-X;CLUSTER;1
25;SA16;SA;X;44;SA35;SA;X;Directed;518;1.0;INTER;X-X;CLUSTER;1
26;SA17;SA;X;1;TL0;TL;HUB;Directed;532;1.0;OUTER;X-HUB;X;1
26;SA17;SA;X;11;SA2;SA;HUB;Directed;526;1.0;INTER;X-HUB;CLUSTER;1
26;SA17;SA;X;13;SA4;SA;HUB;Directed;529;1.0;INTER;X-HUB;CLUSTER;1
26;SA17;SA;X;16;SA7;SA;X;Directed;530;1.0;INTER;X-X;CLUSTER;1
26;SA17;SA;X;17;SA8;SA;X;Directed;531;1.0;INTER;X-X;CLUSTER;1
26;SA17;SA;X;22;SA13;SA;X;Directed;524;1.0;INTER;X-X;CLUSTER;1
26;SA17;SA;X;23;SA14;SA;X;Directed;525;1.0;INTER;X-X;CLUSTER;1
26;SA17;SA;X;32;SA23;SA;X;Directed;527;1.0;INTER;X-X;CLUSTER;1
26;SA17;SA;X;42;SA33;SA;X;Directed;528;1.0;INTER;X-X;CLUSTER;1
27;SA18;SA;X;1;TL0;TL;HUB;Directed;537;1.0;OUTER;X-HUB;X;1
27;SA18;SA;X;10;SA1;SA;HUB;Directed;533;1.0;INTER;X-HUB;CLUSTER;1
27;SA18;SA;X;12;SA3;SA;HUB;Directed;535;1.0;INTER;X-HUB;CLUSTER;1
27;SA18;SA;X;34;SA25;SA;X;Directed;534;1.0;INTER;X-X;CLUSTER;1
27;SA18;SA;X;39;SA30;SA;X;Directed;536;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;1;TL0;TL;HUB;Directed;547;1.0;OUTER;X-HUB;X;1
28;SA19;SA;X;12;SA3;SA;HUB;Directed;542;1.0;INTER;X-HUB;CLUSTER;1
28;SA19;SA;X;13;SA4;SA;HUB;Directed;14749;1.0;INTER;X-HUB;CLUSTER;
28;SA19;SA;X;14;SA5;SA;HUB;Directed;545;1.0;INTER;X-HUB;CLUSTER;1
28;SA19;SA;X;17;SA8;SA;X;Directed;546;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;21;SA12;SA;X;Directed;538;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;22;SA13;SA;X;Directed;539;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;25;SA16;SA;X;Directed;540;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;32;SA23;SA;X;Directed;541;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;43;SA34;SA;X;Directed;543;1.0;INTER;X-X;CLUSTER;1
28;SA19;SA;X;44;SA35;SA;X;Directed;544;1.0;INTER;X-X;CLUSTER;1
29;SA20;SA;X;1;TL0;TL;HUB;Directed;562;1.0;OUTER;X-HUB;X;1
29;SA20;SA;X;12;SA3;SA;HUB;Directed;560;1.0;INTER;X-HUB;CLUSTER;1
29;SA20;SA;X;25;SA16;SA;X;Directed;557;1.0;INTER;X-X;CLUSTER;1
29;SA20;SA;X;30;SA21;SA;X;Directed;558;1.0;INTER;X-X;CLUSTER;1
29;SA20;SA;X;31;SA22;SA;X;Directed;559;1.0;INTER;X-X;CLUSTER;1
29;SA20;SA;X;44;SA35;SA;X;Directed;561;1.0;INTER;X-X;CLUSTER;1
29;SA20;SA;X;117;AP1;AP;HUB;Directed;14827;1.0;OUTER;X-HUB;X;
30;SA21;SA;X;1;TL0;TL;HUB;Directed;572;1.0;OUTER;X-HUB;X;1
30;SA21;SA;X;12;SA3;SA;HUB;Directed;570;1.0;INTER;X-HUB;CLUSTER;1
30;SA21;SA;X;18;SA9;SA;X;Directed;571;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;23;SA14;SA;X;Directed;563;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;25;SA16;SA;X;Directed;564;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;27;SA18;SA;X;Directed;565;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;29;SA20;SA;X;Directed;566;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;31;SA22;SA;X;Directed;567;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;34;SA25;SA;X;Directed;568;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;35;SA26;SA;X;Directed;569;1.0;INTER;X-X;CLUSTER;1
30;SA21;SA;X;117;AP1;AP;HUB;Directed;14824;1.0;OUTER;X-HUB;X;
31;SA22;SA;X;1;TL0;TL;HUB;Directed;577;1.0;OUTER;X-HUB;X;1
31;SA22;SA;X;12;SA3;SA;HUB;Directed;576;1.0;INTER;X-HUB;CLUSTER;1
31;SA22;SA;X;28;SA19;SA;X;Directed;573;1.0;INTER;X-X;CLUSTER;1
31;SA22;SA;X;29;SA20;SA;X;Directed;574;1.0;INTER;X-X;CLUSTER;1
31;SA22;SA;X;35;SA26;SA;X;Directed;575;1.0;INTER;X-X;CLUSTER;1
31;SA22;SA;X;117;AP1;AP;HUB;Directed;14825;1.0;OUTER;X-HUB;X;
32;SA23;SA;X;1;TL0;TL;HUB;Directed;591;1.0;OUTER;X-HUB;X;1
32;SA23;SA;X;12;SA3;SA;HUB;Directed;584;1.0;INTER;X-HUB;CLUSTER;1
32;SA23;SA;X;13;SA4;SA;HUB;Directed;588;1.0;INTER;X-HUB;CLUSTER;1
32;SA23;SA;X;14;SA5;SA;HUB;Directed;589;1.0;INTER;X-HUB;CLUSTER;1
32;SA23;SA;X;17;SA8;SA;X;Directed;590;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;20;SA11;SA;X;Directed;578;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;21;SA12;SA;X;Directed;579;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;22;SA13;SA;X;Directed;580;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;25;SA16;SA;X;Directed;581;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;28;SA19;SA;X;Directed;582;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;36;SA27;SA;X;Directed;583;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;39;SA30;SA;X;Directed;585;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;41;SA32;SA;X;Directed;586;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;42;SA33;SA;X;Directed;587;1.0;INTER;X-X;CLUSTER;1
32;SA23;SA;X;118;AP2;AP;HUB;Directed;14834;1.0;OUTER;X-HUB;X;
32;SA23;SA;X;143;AP27;AP;X;Directed;14836;1.0;OUTER;X-X;X;
32;SA23;SA;X;145;AP29;AP;X;Directed;14835;1.0;OUTER;X-X;X;
33;SA24;SA;X;1;TL0;TL;HUB;Directed;594;1.0;OUTER;X-HUB;X;1
33;SA24;SA;X;12;SA3;SA;HUB;Directed;593;1.0;INTER;X-HUB;CLUSTER;1
33;SA24;SA;X;34;SA25;SA;X;Directed;592;1.0;INTER;X-X;CLUSTER;1
34;SA25;SA;X;1;TL0;TL;HUB;Directed;596;1.0;OUTER;X-HUB;X;1
34;SA25;SA;X;12;SA3;SA;HUB;Directed;595;1.0;INTER;X-HUB;CLUSTER;1
34;SA25;SA;X;117;AP1;AP;HUB;Directed;14823;1.0;OUTER;X-HUB;X;
34;SA25;SA;X;118;AP2;AP;HUB;Directed;14830;1.0;OUTER;X-HUB;X;
34;SA25;SA;X;140;AP24;AP;X;Directed;14829;1.0;OUTER;X-X;X;
35;SA26;SA;X;1;TL0;TL;HUB;Directed;598;1.0;OUTER;X-HUB;X;1
35;SA26;SA;X;12;SA3;SA;HUB;Directed;597;1.0;INTER;X-HUB;CLUSTER;1
35;SA26;SA;X;117;AP1;AP;HUB;Directed;14828;1.0;OUTER;X-HUB;X;
36;SA27;SA;X;1;TL0;TL;HUB;Directed;608;1.0;OUTER;X-HUB;X;1
36;SA27;SA;X;12;SA3;SA;HUB;Directed;603;1.0;INTER;X-HUB;CLUSTER;1
36;SA27;SA;X;20;SA11;SA;X;Directed;599;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;22;SA13;SA;X;Directed;600;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;23;SA14;SA;X;Directed;601;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;38;SA29;SA;X;Directed;602;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;39;SA30;SA;X;Directed;604;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;40;SA31;SA;X;Directed;605;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;41;SA32;SA;X;Directed;606;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;43;SA34;SA;X;Directed;607;1.0;INTER;X-X;CLUSTER;1
36;SA27;SA;X;140;AP24;AP;X;Directed;14831;1.0;OUTER;X-X;X;
37;SA28;SA;X;1;TL0;TL;HUB;Directed;616;1.0;OUTER;X-HUB;X;1
37;SA28;SA;X;12;SA3;SA;HUB;Directed;612;1.0;INTER;X-HUB;CLUSTER;1
37;SA28;SA;X;21;SA12;SA;X;Directed;609;1.0;INTER;X-X;CLUSTER;1
37;SA28;SA;X;34;SA25;SA;X;Directed;610;1.0;INTER;X-X;CLUSTER;1
37;SA28;SA;X;36;SA27;SA;X;Directed;611;1.0;INTER;X-X;CLUSTER;1
37;SA28;SA;X;39;SA30;SA;X;Directed;613;1.0;INTER;X-X;CLUSTER;1
37;SA28;SA;X;40;SA31;SA;X;Directed;614;1.0;INTER;X-X;CLUSTER;1
37;SA28;SA;X;41;SA32;SA;X;Directed;615;1.0;INTER;X-X;CLUSTER;1
38;SA29;SA;X;1;TL0;TL;HUB;Directed;622;1.0;OUTER;X-HUB;X;1
38;SA29;SA;X;12;SA3;SA;HUB;Directed;621;1.0;INTER;X-HUB;CLUSTER;1
38;SA29;SA;X;22;SA13;SA;X;Directed;617;1.0;INTER;X-X;CLUSTER;1
38;SA29;SA;X;23;SA14;SA;X;Directed;618;1.0;INTER;X-X;CLUSTER;1
38;SA29;SA;X;26;SA17;SA;X;Directed;619;1.0;INTER;X-X;CLUSTER;1
38;SA29;SA;X;34;SA25;SA;X;Directed;620;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;1;TL0;TL;HUB;Directed;638;1.0;OUTER;X-HUB;X;1
39;SA30;SA;X;11;SA2;SA;HUB;Directed;633;1.0;INTER;X-HUB;CLUSTER;1
39;SA30;SA;X;15;SA6;SA;X;Directed;635;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;16;SA7;SA;X;Directed;636;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;17;SA8;SA;X;Directed;637;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;22;SA13;SA;X;Directed;631;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;26;SA17;SA;X;Directed;632;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;41;SA32;SA;X;Directed;634;1.0;INTER;X-X;CLUSTER;1
39;SA30;SA;X;103;RA51;RA;X;Directed;14439;1.0;OUTER;X-X;X;
40;SA31;SA;X;1;TL0;TL;HUB;Directed;655;1.0;OUTER;X-HUB;X;1
